Date,Time,Cell1.AC200V_Phi3_Ch1_Current_U,Cell1.AC200V_Phi3_Ch1_Current_V,Cell1.AC200V_Phi3_Ch1_Current_W,Cell1.AC200V_Phi3_Ch1_Power,Cell1.AC200V_Phi3_Ch2_Current_U,Cell1.AC200V_Phi3_Ch2_Current_V,Cell1.AC200V_Phi3_Ch2_Current_W,Cell1.AC200V_Phi3_Ch2_Power,Cell1.AC200V_Phi3_Voltage_U,Cell1.AC200V_Phi3_Voltage_V,Cell1.AC200V_Phi3_Voltage_W,Cell1.AC400V_Phi3_Ch1_Current_U,Cell1.AC400V_Phi3_Ch1_Current_V,Cell1.AC400V_Phi3_Ch1_Current_W,Cell1.AC400V_Phi3_Ch1_Power,Cell1.AC400V_Phi3_Ch2_Current_U,Cell1.AC400V_Phi3_Ch2_Current_V,Cell1.AC400V_Phi3_Ch2_Current_W,Cell1.AC400V_Phi3_Ch2_Power,Cell1.AC400V_Phi3_Voltage_U,Cell1.AC400V_Phi3_Voltage_V,Cell1.AC400V_Phi3_Voltage_W,Cell1.VETS_MonitorSystemState,Cell1.VETS_MonitorTestType,Cell1.VETS_MonitorVehicleManufacturer,Cell1.VETS_MonitorVehicleType,Cell1.VETS_MonitorDynoActive,Cell1.VETS_MonitorDynoSpeed,Cell1.VETS_MonitorTestCellTemperature,Cell1.VETS_MonitorTestCellHumidity,Cell1.VETS_MonitorTestCellPressure,Cell1.VETS_MonitorNumberOfActiveErrors,Cell1.VETS_MonitorTestID,Cell1.VETS_MonitorTestState,Cell1.VETS_MonitorDriverID
Comment,,AC200 Ch1 Current U,AC200V Ch1 Current V,AC200V Ch1 Current W,AC200V Ch1 Power,AC200V Ch2 Current U,AC200V Ch2 Current V,AC200V Ch2 Current W,AC200V Ch2 Power,AC200V Voltage U,AC200V Voltage V,AC200V Voltage W,AC400V Ch1 Current U,AC400V Ch1 Current V,AC400V Ch1 Current W,AC400V Ch1 Power,AC400V Ch2 Current U,AC400V Ch2 Current V,AC400V Ch2 Current W,AC400V Ch2 Power,AC400V Voltage U,AC400V Voltage V,AV400 Voltage W,System State,Test Type,Vehicle Manufacturer,Vehicle Type,Dyno Active,Dyno Speed,TestCell Temperature,TestCell Humidity,TestCell ressure,Number of Active Errors,Test ID,Test State,Driver ID
Unit,,A,A,A,kW,A,A,A,kW,V,V,V,A,A,A,kW,A,A,A,kW,V,V,V,,,,,,km/h,degC,%,kPa,,,,
2018/04/10,18:26:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:27:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:28:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:29:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:30:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:31:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:32:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:33:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:34:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:35:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:36:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:37:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:38:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:39:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:40:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:41:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:42:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:43:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:44:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:45:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:46:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:47:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:48:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:49:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:50:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:51:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:52:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:53:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:54:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:55:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:56:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:57:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:58:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,18:59:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:00:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:01:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:02:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:03:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:04:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:05:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:06:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:07:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:08:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:09:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:10:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:11:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:12:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:13:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:14:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:15:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:16:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:17:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:18:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:19:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:20:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:21:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:22:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:23:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:24:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:25:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:26:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:27:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:28:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:29:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:30:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:31:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:32:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:33:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:34:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:35:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:36:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:37:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:38:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:39:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:40:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:41:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:42:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:43:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:44:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:45:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:46:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:47:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:48:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:49:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:50:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:51:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:52:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:53:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:54:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:55:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:56:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:57:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:58:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,19:59:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:00:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:01:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:02:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:03:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:04:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:05:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:06:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:07:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:08:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:09:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:10:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:11:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:12:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:13:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:14:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:15:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:16:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:17:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:18:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:19:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:20:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:21:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:22:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:23:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:24:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:25:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:26:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:27:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:28:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:29:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:30:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:31:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:32:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:33:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:34:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:35:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:36:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:37:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:38:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:39:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:40:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:41:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:42:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:43:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:44:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
2018/04/10,20:45:13,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,False,0.00,0.00,0.00,0.00,0,0,0,0
